age,monthly_income,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,brand_loyalty_score,environmental_awareness,time_pressure_level,shopping_preference,digital_engagement,online_intensity,physical_preference,online_spend_ratio,gender_Female,gender_Male,gender_Other,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3
45,87258,3,4.6,3,3,35,14,34794,108324,7,9,4,10,6,6,6,6,9,8,2,13.4,0.7,11.4,0.3987439691034736,False,False,True,False,True,False
78,55969,14,3.8,1,1,35,3,114203,123938,8,6,4,2,1,8,6,2,7,1,2,11.1,0.8974358974358975,2.3,2.0404323744863317,False,False,True,False,False,True
57,182984,7,3.5,10,6,20,12,131863,146662,6,8,7,10,6,7,8,9,9,6,2,14.6,0.6060606060606061,7.2,0.7206219088996366,False,False,True,False,True,False
66,184446,3,2.4,4,2,32,17,97012,126141,1,9,1,5,5,3,6,8,5,4,2,9.799999999999999,0.64,3.7,0.5259613872819835,False,False,True,True,False,False
24,218374,6,2.0,4,9,1,15,132788,36186,7,9,1,3,1,4,5,7,6,7,2,8.8,0.058823529411764705,4.5,0.6080732684602175,False,False,True,False,False,True
18,77784,13,1.5,5,6,9,0,40262,74239,2,9,1,1,1,5,10,4,5,9,2,8.6,0.9,3.0,0.5176062222793598,False,False,True,True,False,False
49,195954,13,4.4,3,1,14,1,51529,7170,7,5,5,5,4,4,5,9,8,8,2,9.6,0.875,7.1,0.26296343548263634,True,False,False,False,False,True
30,162000,14,0.1,2,4,11,1,842,114627,1,2,1,6,6,6,5,1,1,1,2,9.1,0.8461538461538461,5.1,0.005197498780871723,True,False,False,False,True,False
47,36274,10,3.2,2,5,2,15,48049,565,5,3,3,2,6,2,2,1,6,8,0,12.399999999999999,0.1111111111111111,9.5,1.3245761543762922,False,False,True,True,False,False
40,144994,1,0.5,8,8,3,7,68154,108994,7,7,5,8,10,9,10,4,7,2,2,4.1,0.2727272727272727,3.7,0.47004379461360735,True,False,False,True,False,False
68,49416,14,2.2,7,3,8,0,114965,115778,4,3,6,10,9,9,5,4,4,7,2,10.400000000000002,0.8888888888888888,1.0,2.3264261286601777,True,False,False,True,False,False
76,232220,8,2.5,1,9,45,14,111074,80074,8,8,6,5,4,1,1,9,9,9,2,7.300000000000001,0.75,4.4,0.4783116083386085,False,True,False,False,False,True
73,207070,7,0.8,9,9,41,16,32636,72517,6,6,7,3,8,10,9,7,9,10,2,12.500000000000002,0.7068965517241379,5.6,0.15760777704265685,False,True,False,False,False,True
36,115434,12,1.4,3,10,9,16,93600,67920,6,9,1,2,6,4,5,8,5,7,2,11.4,0.34615384615384615,2.6,0.8108459306103002,False,False,True,False,False,True
79,175119,9,3.4,3,5,30,2,117803,75160,2,1,4,6,9,3,9,2,1,2,2,7.6,0.9090909090909091,8.2,0.6726987208771128,False,False,True,False,False,True
49,189428,14,4.4,1,4,36,11,40214,55181,5,4,2,1,7,5,1,4,4,8,2,11.3,0.75,11.1,0.21229062076028485,True,False,False,True,False,False
47,183206,3,2.9,4,7,10,4,14986,119085,6,8,3,8,4,6,10,6,5,10,2,11.6,0.6666666666666666,9.4,0.08179818456718357,False,False,True,False,True,False
46,213114,12,1.6,10,9,26,12,144651,16731,2,1,6,5,7,7,10,8,4,7,1,7.300000000000001,0.6666666666666666,3.2,0.6787462168312882,False,True,False,False,True,False
66,66310,8,1.2,2,6,45,6,15209,147175,2,7,7,1,8,2,2,10,10,1,2,5.1,0.8653846153846154,1.6,0.22935862828188386,False,False,True,True,False,False
62,95758,2,1.5,3,7,5,0,135662,35636,1,9,6,9,3,6,1,8,2,2,2,8.4,0.8333333333333334,10.0,1.4167023465157322,False,True,False,False,True,False
46,158435,9,2.5,1,1,42,16,91865,25148,3,2,5,7,2,3,3,8,9,3,2,8.299999999999999,0.711864406779661,3.6,0.5798240298921962,False,True,False,False,False,True
47,231221,1,2.8,3,4,29,12,73557,118670,4,0,6,1,10,7,9,4,9,3,2,7.4,0.6904761904761905,11.2,0.31812284298206916,True,False,False,False,False,True
33,190635,12,4.1,4,2,42,10,39983,60439,4,3,3,7,8,2,5,6,3,3,2,12.799999999999999,0.7924528301886793,11.0,0.20973478251746785,True,False,False,False,False,True
57,45628,10,2.4,6,1,34,16,39061,77742,3,8,5,3,4,2,8,4,2,6,2,5.8999999999999995,0.6666666666666666,4.6,0.8560564553244647,True,False,False,False,True,False
36,84672,7,1.6,3,7,44,12,31122,13217,6,2,5,2,1,10,2,2,5,2,1,8.1,0.7719298245614035,6.2,0.36755518288002076,False,False,True,True,False,False
35,61246,14,1.0,6,10,17,3,81431,84241,9,1,4,6,10,6,10,8,9,7,2,8.4,0.8095238095238095,6.3,1.3295508351429457,True,False,False,False,True,False
18,157233,10,2.2,2,4,49,4,138313,87749,7,1,7,10,2,3,6,10,4,5,2,9.200000000000001,0.9074074074074074,5.4,0.8796634315733238,False,False,True,False,False,True
31,247065,14,0.4,8,2,5,13,50566,24516,1,1,7,3,10,3,1,7,5,4,2,8.9,0.2631578947368421,6.3,0.2046659597030753,False,False,True,False,True,False
68,104110,1,1.7,5,5,12,15,62873,128613,7,1,3,9,7,1,8,1,8,6,2,7.7,0.42857142857142855,10.5,0.6039035260443181,False,False,True,False,True,False
64,238510,6,0.9,1,7,37,5,25757,56600,7,2,4,3,5,10,2,5,6,6,2,2.5999999999999996,0.8604651162790697,3.5,0.10799082641890731,True,False,False,True,False,False
67,17810,1,2.2,6,2,11,1,116267,32750,2,3,1,9,7,3,8,2,9,9,2,7.6000000000000005,0.8461538461538461,4.1,6.527819886586941,True,False,False,True,False,False
19,205932,13,3.1,3,7,6,12,30127,83023,6,3,4,4,3,8,5,9,3,1,2,11.299999999999999,0.3157894736842105,3.2,0.14629515424919756,False,True,False,True,False,False
71,223271,4,3.0,4,3,13,17,141435,5143,7,8,7,10,4,1,3,6,4,1,2,9.0,0.41935483870967744,5.7,0.6334650112866818,False,True,False,False,True,False
45,86688,7,3.4,10,8,8,3,70871,30765,10,0,2,10,3,2,1,5,4,2,2,9.9,0.6666666666666666,5.3,0.8175316360783952,True,False,False,False,True,False
66,80548,2,1.3,8,7,34,15,14545,138661,8,4,4,4,8,10,8,1,1,6,2,9.1,0.68,8.5,0.18057331562154713,False,False,True,True,False,False
67,208435,3,4.3,8,1,46,3,65254,92593,8,2,7,10,1,10,9,8,9,7,2,11.7,0.92,3.3,0.31306492160663224,False,True,False,False,False,True
47,26162,4,3.4,8,9,6,15,51683,128049,8,8,7,10,10,10,7,5,10,1,2,6.7,0.2727272727272727,8.5,1.9754233077246492,False,True,False,False,True,False
55,102858,6,3.3,5,6,38,16,82746,44057,1,8,6,2,5,5,8,6,1,4,2,9.9,0.6909090909090909,7.6,0.804460475019201,True,False,False,False,True,False
68,88535,13,4.0,1,4,20,2,143383,48230,5,5,3,9,4,6,5,8,5,10,2,10.0,0.8695652173913043,2.2,1.6194881178277762,False,False,True,True,False,False
21,153291,12,2.7,9,6,18,5,134810,136392,1,3,7,5,8,10,5,7,5,5,2,9.5,0.75,10.5,0.8794327166453566,True,False,False,False,False,True
18,85864,9,2.3,9,2,26,18,129888,134882,8,1,3,1,9,10,1,7,4,1,2,4.6000000000000005,0.5777777777777777,5.8,1.5127001688697375,False,False,True,False,False,True
25,149693,4,4.3,8,2,1,1,101271,71010,1,8,4,9,1,9,8,10,5,7,2,13.099999999999998,0.3333333333333333,10.1,0.6765201010060523,False,True,False,False,True,False
46,133371,6,1.4,3,8,13,13,48776,88541,8,2,3,9,10,5,9,5,1,9,2,8.200000000000001,0.48148148148148145,7.3,0.3657139429565426,False,True,False,False,False,True
72,104792,12,2.2,6,10,36,2,30473,4106,10,1,2,9,3,1,1,6,8,2,1,10.0,0.9230769230769231,6.2,0.2907923239147653,False,True,False,False,True,False
56,190505,7,4.0,7,5,32,6,125834,137513,9,8,1,2,7,7,4,1,9,5,2,14.0,0.8205128205128205,4.6,0.6605251278174966,True,False,False,False,True,False
20,222922,4,2.2,4,7,43,10,82673,33864,7,9,1,6,7,8,9,7,8,9,2,9.8,0.7962962962962963,5.0,0.37085899615562323,False,False,True,False,False,True
49,81188,6,1.7,10,1,11,14,47866,40759,4,7,3,4,3,8,2,4,4,1,2,4.699999999999999,0.4230769230769231,7.4,0.589562625478821,True,False,False,False,True,False
27,201023,3,1.3,7,6,20,17,67592,42544,8,9,3,1,6,9,9,10,4,3,2,7.699999999999999,0.5263157894736842,11.7,0.3362384590894619,True,False,False,False,False,True
27,96718,5,2.8,9,10,29,3,36161,84950,6,9,1,8,6,6,6,7,4,7,2,11.1,0.8787878787878788,6.3,0.3738769011259422,False,False,True,True,False,False
36,51558,12,1.9,6,7,21,2,99384,96861,8,9,7,7,5,4,4,6,5,9,2,8.7,0.875,9.2,1.9275781143932194,True,False,False,False,True,False
63,143938,12,3.1,2,10,1,15,22872,74023,3,5,2,10,3,3,4,10,8,1,2,13.5,0.058823529411764705,8.5,0.1589006454122927,False,False,True,False,False,True
51,161731,11,4.6,6,7,28,7,42060,140222,3,6,4,8,8,8,1,10,8,2,2,9.599999999999998,0.7777777777777778,2.7,0.2600598521010066,False,True,False,False,False,True
77,49413,10,3.9,3,10,23,7,123263,96676,2,8,1,8,10,9,2,3,1,5,2,13.4,0.7419354838709677,6.7,2.4944954871089164,False,True,False,False,False,True
50,25435,4,0.0,7,3,31,3,29180,32408,9,7,1,3,10,9,8,2,9,10,2,8.0,0.8857142857142857,4.3,1.1471929548671174,False,False,True,False,False,True
40,199983,7,3.4,3,9,44,15,15220,138889,2,5,1,7,8,8,8,8,1,6,2,10.5,0.7333333333333333,11.5,0.07610608848707896,False,False,True,False,True,False
72,43067,6,3.5,8,9,11,3,25758,35869,4,0,3,10,3,1,6,4,6,6,2,11.1,0.7333333333333333,8.3,0.5980774589022012,False,True,False,True,False,False
45,102794,7,2.1,5,5,6,5,48464,142884,4,7,3,9,1,10,8,5,8,6,2,6.6,0.5,1.5,0.47146261977722653,False,True,False,False,True,False
49,108823,6,4.1,3,9,1,5,45790,82304,3,2,6,2,3,3,5,7,7,1,2,10.4,0.14285714285714285,3.5,0.42077115342203925,True,False,False,False,True,False
67,84224,12,2.9,1,7,39,17,85897,25265,6,5,5,3,10,6,8,10,8,1,2,10.799999999999999,0.6842105263157895,9.7,1.019851588008311,True,False,False,True,False,False
24,219297,2,0.0,5,7,18,11,54755,137239,10,1,1,4,4,1,8,4,7,10,2,6.4,0.6,10.1,0.2496830796450492,True,False,False,True,False,False
46,16379,14,2.7,10,9,17,7,73977,71320,9,7,3,6,2,8,4,10,1,5,2,9.700000000000001,0.68,2.7,4.516300366300366,False,False,True,False,False,True
25,117547,7,2.1,10,2,33,13,73899,101766,7,3,1,9,9,6,4,1,8,5,2,10.299999999999999,0.7021276595744681,2.3,0.628670840847994,False,True,False,False,False,True
18,123541,8,1.7,3,10,1,6,3047,112859,1,7,4,9,4,4,1,5,5,5,2,4.9,0.125,1.6,0.02466367713004484,False,False,True,True,False,False
74,173696,7,3.0,4,5,44,1,61377,6109,1,6,3,9,7,4,1,10,3,8,1,10.2,0.9565217391304348,8.1,0.35335670736973007,False,False,True,False,False,True
72,237572,4,3.3,10,8,37,7,64221,30125,1,7,1,6,7,7,3,6,2,3,1,13.7,0.8222222222222222,7.7,0.27032112234976197,True,False,False,False,False,True
20,234499,4,3.4,4,8,39,10,32026,140082,5,1,7,6,7,3,4,2,1,8,2,9.4,0.78,10.0,0.13657142857142857,True,False,False,False,True,False
41,129634,12,3.4,3,3,18,16,35732,136234,2,6,3,10,7,7,7,3,5,1,2,7.2,0.5142857142857142,7.6,0.27563543796042733,False,False,True,False,False,True
40,143701,5,1.0,6,5,5,9,41297,110092,6,7,7,8,6,6,6,4,5,2,2,6.7,0.3333333333333333,1.9,0.28737943800364646,False,False,True,False,False,True
76,72745,14,1.1,6,4,40,6,36248,19760,6,2,6,5,6,9,7,4,9,7,0,4.5,0.851063829787234,5.6,0.49828169246419046,False,True,False,False,False,True
78,197877,9,2.9,1,4,46,5,91112,80977,7,6,2,1,10,4,10,5,1,3,2,9.8,0.8846153846153846,2.5,0.46044532489715884,True,False,False,True,False,False
25,118915,5,3.9,4,2,16,8,104918,66040,3,6,2,1,3,9,1,9,2,1,2,10.0,0.64,8.8,0.8822866561270141,False,False,True,False,True,False
71,158588,2,3.0,1,6,22,18,14985,94007,10,2,4,10,8,8,10,3,10,1,2,10.2,0.5365853658536586,8.8,0.0944895295386187,True,False,False,False,False,True
74,225494,5,0.0,7,1,39,4,63250,105427,10,4,5,10,8,3,4,10,6,2,2,5.8,0.8863636363636364,10.4,0.28049402425774406,False,True,False,False,False,True
64,231915,13,3.2,7,8,8,4,47173,140163,5,8,4,9,7,1,6,10,2,10,2,10.400000000000002,0.6153846153846154,5.4,0.20340554338639852,False,False,True,False,True,False
54,144560,3,0.5,6,10,36,2,70461,5812,5,9,6,5,10,9,7,8,6,10,1,8.4,0.9230769230769231,7.2,0.4874136177807292,True,False,False,False,False,True
20,170915,10,3.4,2,9,37,3,102027,119404,1,5,1,2,1,4,9,6,2,5,2,7.9,0.9024390243902439,5.3,0.5969423576493716,True,False,False,False,False,True
68,151984,8,1.8,4,5,20,11,63755,49877,9,4,2,10,9,6,6,10,2,6,2,9.0,0.625,6.1,0.419482185742014,False,True,False,True,False,False
50,167586,10,2.9,3,6,20,5,49299,52832,7,3,6,9,2,1,7,8,4,7,2,12.4,0.7692307692307693,2.5,0.2941695954936839,False,False,True,False,False,True
45,233431,10,5.2,8,1,26,9,14505,37537,4,7,3,5,9,3,10,8,6,3,2,9.4,0.7222222222222222,4.9,0.06213801021282429,False,False,True,True,False,False
64,203104,13,2.0,2,6,10,7,84072,2275,9,8,1,7,9,2,1,2,9,10,1,9.2,0.5555555555555556,3.7,0.41393367962383987,True,False,False,False,True,False
25,174869,2,1.5,10,1,38,16,125345,132499,3,5,6,3,1,5,5,6,4,6,2,10.2,0.6909090909090909,5.6,0.7167896151426775,True,False,False,False,False,True
51,152521,14,1.9,2,5,29,5,35265,137136,4,4,6,3,5,6,1,3,3,3,2,6.1,0.8285714285714286,2.5,0.23121254638675076,False,True,False,False,False,True
52,147797,11,0.5,1,9,27,4,122287,82832,2,3,1,6,4,5,9,8,5,8,2,9.0,0.84375,1.4,0.8273927928659387,False,True,False,False,True,False
49,96406,4,1.2,9,5,19,9,111394,80747,3,7,6,1,7,3,7,8,6,4,2,7.3,0.6551724137931034,8.9,1.155455516715591,False,True,False,False,True,False
41,24304,5,3.9,3,3,46,11,94322,69432,7,8,6,6,6,2,9,2,6,1,2,12.200000000000001,0.7931034482758621,3.1,3.880765274634849,False,True,False,False,False,True
31,219130,12,0.0,8,4,44,13,111596,96202,3,9,3,5,9,9,6,10,10,1,2,4.800000000000001,0.7586206896551724,4.3,0.5092661467341453,False,True,False,False,False,True
49,140555,4,1.7,7,3,46,2,47132,32755,2,7,6,2,1,1,7,1,1,10,2,8.0,0.9387755102040817,10.2,0.33532542189589915,True,False,False,False,True,False
73,159735,13,2.8,1,4,45,19,9035,19944,1,2,4,8,4,7,8,10,7,1,2,6.2,0.6923076923076923,3.9,0.0565620774277558,True,False,False,False,True,False
63,85320,14,2.0,6,10,37,3,16917,124787,4,2,4,8,4,4,10,5,4,9,2,9.9,0.9024390243902439,4.3,0.19827475064755454,False,False,True,True,False,False
60,221080,5,4.3,8,6,3,3,35362,32330,8,4,5,9,2,7,3,7,4,4,2,11.799999999999999,0.42857142857142855,8.3,0.15995042540969148,False,False,True,False,True,False
33,109488,10,2.3,6,3,17,7,62471,57183,8,6,5,3,8,2,5,1,1,6,2,9.7,0.68,4.7,0.5705687329320753,False,False,True,False,False,True
21,90591,11,2.1,9,5,49,3,131431,90426,8,1,3,10,5,6,4,4,6,4,2,9.6,0.9245283018867925,9.3,1.4508013952666903,True,False,False,False,True,False
69,110044,13,2.7,10,7,28,18,18341,148082,8,7,6,9,2,8,2,8,8,4,2,9.2,0.5957446808510638,10.8,0.16666818119860058,False,False,True,True,False,False
54,158748,4,2.9,3,1,35,14,96349,121074,3,5,5,10,9,6,4,9,7,10,2,6.0,0.7,11.4,0.6069266578057184,True,False,False,True,False,False
71,40192,13,2.5,6,3,26,12,12156,116336,5,0,4,9,7,1,10,5,2,8,2,10.8,0.6666666666666666,5.2,0.30244072350906875,True,False,False,False,False,True
38,170794,3,2.4,10,6,0,4,99749,146270,9,9,7,2,3,4,8,5,5,6,2,8.9,0.0,5.4,0.5840276354694224,False,False,True,False,False,True
31,153518,1,0.0,4,10,34,14,9383,53090,9,9,7,2,5,9,5,7,6,2,2,7.8,0.6938775510204082,4.4,0.061119470554133366,False,True,False,False,True,False
48,134304,14,1.0,10,2,4,17,121718,62263,4,9,1,5,10,7,5,1,4,10,2,6.8,0.18181818181818182,6.7,0.9062804809947508,False,True,False,False,False,True
72,150797,4,3.3,3,8,5,4,36852,83275,7,0,3,6,9,2,4,8,2,5,2,14.0,0.5,9.4,0.2443798989376517,True,False,False,True,False,False
65,231669,9,3.8,8,7,35,17,63402,51538,9,3,4,1,10,10,6,7,9,3,2,9.399999999999999,0.660377358490566,3.7,0.2736737600897829,True,False,False,False,True,False
35,103207,1,4.2,7,2,4,9,129756,86623,8,6,4,1,5,9,6,10,9,2,2,9.2,0.2857142857142857,4.9,1.2572281218510193,False,True,False,False,False,True
24,203704,7,0.6,7,5,43,17,109952,137339,10,9,5,6,9,4,4,2,5,6,2,4.0,0.7049180327868853,4.7,0.5397609287940895,True,False,False,False,False,True
27,213017,3,1.4,5,4,31,6,33773,13828,6,3,4,6,3,6,9,1,4,5,2,8.0,0.8157894736842105,10.6,0.15854528725272043,False,False,True,False,False,True
24,88741,8,4.4,1,2,38,9,116011,64497,6,4,6,6,8,9,5,8,2,4,2,14.299999999999999,0.7916666666666666,1.9,1.3072840368709293,False,False,True,False,False,True
50,31365,6,2.0,6,4,44,3,50179,83698,7,5,1,8,7,6,3,1,1,8,2,8.700000000000001,0.9166666666666666,4.3,1.5997895810750493,False,False,True,True,False,False
40,80792,13,3.3,6,9,30,8,118537,11748,8,4,7,3,4,7,5,1,7,7,1,10.700000000000001,0.7692307692307693,7.8,1.4671691854492344,False,True,False,True,False,False
38,210929,1,6.0,3,10,39,12,41576,80670,3,5,7,2,1,1,9,6,6,10,2,14.9,0.75,8.2,0.19710804532309298,False,True,False,True,False,False
36,161776,10,3.9,5,2,44,15,6644,124932,4,8,1,4,2,3,8,7,5,8,2,10.399999999999999,0.7333333333333333,6.5,0.04106887876521385,False,False,True,True,False,False
65,65575,5,2.2,9,10,43,12,25077,26605,7,2,1,9,7,4,8,9,3,10,1,11.600000000000001,0.7678571428571429,6.2,0.38241124801756743,False,False,True,False,False,True
78,175974,14,2.3,7,10,41,2,106702,105603,10,6,6,1,6,7,3,7,9,7,2,12.0,0.9318181818181818,6.2,0.6063474925415542,True,False,False,False,True,False
36,134641,12,3.2,8,6,9,14,111285,25126,6,7,2,6,3,7,4,10,6,6,2,8.6,0.375,10.4,0.8265251555978075,False,False,True,False,True,False
53,247366,13,0.0,9,4,30,16,40472,130326,3,8,2,8,10,8,2,8,2,8,2,3.5,0.6382978723404256,3.6,0.16361115265981316,False,True,False,False,True,False
46,147267,8,3.1,6,8,7,2,105988,63015,6,6,7,2,3,7,8,8,9,5,2,11.3,0.7,3.2,0.7196947062498302,False,False,True,True,False,False
77,68517,11,2.1,5,4,26,2,61572,99686,10,2,6,4,5,8,2,2,1,2,2,9.1,0.896551724137931,1.2,0.8986251787851367,True,False,False,False,True,False
35,49012,3,2.4,10,9,28,18,98809,125521,2,9,1,10,6,4,7,2,5,10,2,7.2,0.5957446808510638,9.8,2.015975353477649,True,False,False,False,False,True
19,157487,12,2.6,5,10,13,3,26484,71350,4,2,2,4,4,3,10,8,9,5,2,8.2,0.7647058823529411,6.3,0.16816519353855533,True,False,False,False,True,False
18,185606,12,4.5,5,3,22,2,4220,77240,6,3,4,4,6,3,6,7,8,5,2,9.4,0.88,3.2,0.02273621145754201,True,False,False,True,False,False
64,36686,4,2.8,4,7,3,15,126954,137579,1,6,7,2,10,1,1,10,8,7,2,9.799999999999999,0.15789473684210525,6.5,3.460462834246463,True,False,False,False,False,True
22,223270,7,2.8,2,5,33,18,86656,36224,3,3,7,7,3,5,4,4,6,2,2,11.3,0.6346153846153846,7.8,0.3881202664027124,False,False,True,False,False,True
37,174815,11,3.4,7,1,40,5,95584,42240,9,4,3,6,3,3,4,1,1,8,2,11.6,0.8695652173913043,1.5,0.5467691744462749,False,True,False,False,False,True
28,47161,6,2.6,7,3,37,16,53273,82575,3,1,5,8,9,3,3,4,3,7,2,10.5,0.6851851851851852,4.6,1.1295746575632926,False,True,False,False,True,False
59,207385,14,3.4,8,9,26,3,15583,29292,6,5,2,9,7,4,8,2,9,5,1,9.700000000000001,0.8666666666666667,4.3,0.07514007695794316,False,False,True,False,False,True
19,17402,7,2.4,8,9,18,16,66073,62242,5,8,6,3,10,4,10,7,2,9,2,13.700000000000001,0.5142857142857142,3.6,3.796644256737344,False,True,False,True,False,False
20,78190,13,4.0,8,5,30,1,65213,71583,7,1,5,4,4,10,9,2,7,2,2,10.6,0.9375,4.1,0.8340218183678428,False,False,True,False,False,True
40,198623,9,4.2,9,5,2,18,91222,22456,9,7,2,6,3,1,3,3,7,7,2,9.9,0.09523809523809523,9.8,0.4592697760592879,True,False,False,False,False,True
72,28275,9,3.4,6,4,28,8,140067,106375,7,6,6,3,10,8,9,7,9,7,2,7.1,0.7567567567567568,6.8,4.953564860659216,False,False,True,False,True,False
29,174254,2,0.0,4,4,12,2,9898,118607,4,3,5,3,7,1,4,6,8,4,2,5.7,0.8,10.2,0.05680181343433474,False,True,False,False,True,False
37,29915,3,2.7,2,4,26,12,95219,146199,8,3,7,9,8,3,2,2,3,10,2,10.000000000000002,0.6666666666666666,8.2,3.182878727102554,True,False,False,True,False,False
22,15909,4,0.0,5,2,42,17,143770,108400,1,3,6,3,9,1,7,1,9,6,2,3.0,0.7,11.7,9.036455059710873,False,True,False,True,False,False
54,129110,6,3.0,6,7,31,19,16859,80483,3,3,4,8,6,4,3,10,1,9,2,7.8,0.6078431372549019,3.9,0.13057756504093376,False,True,False,False,True,False
55,80908,5,4.6,7,3,45,14,24552,79472,7,3,5,3,7,2,5,2,8,6,2,10.0,0.75,3.4,0.30345202635059143,False,True,False,True,False,False
47,142337,6,4.0,6,1,48,1,149069,109297,2,8,2,2,5,5,4,1,9,3,2,8.5,0.96,10.1,1.0472888476724416,True,False,False,True,False,False
26,37620,11,2.2,4,10,49,11,143953,51372,8,4,5,3,10,8,4,1,1,2,2,7.5,0.8032786885245902,6.1,3.8264001488530344,False,False,True,False,False,True
51,49112,8,2.3,4,3,36,6,48944,139594,4,3,4,6,10,2,6,5,10,4,2,10.8,0.8372093023255814,1.6,0.9965589558772626,False,True,False,True,False,False
70,220123,2,0.1,7,9,2,10,99687,134261,4,5,5,3,3,6,7,5,4,4,2,3.7,0.15384615384615385,2.0,0.4528674746960804,False,False,True,True,False,False
61,17431,6,2.5,1,9,38,14,22445,146011,3,5,3,3,1,9,8,8,2,9,2,9.8,0.7169811320754716,3.4,1.2875745754933456,False,True,False,True,False,False
52,101590,9,2.2,3,10,5,6,112428,114083,10,2,2,3,9,9,8,6,1,10,2,10.2,0.4166666666666667,3.6,1.1066728351920938,False,True,False,False,True,False
69,77175,5,0.9,10,7,2,7,133007,72674,8,0,2,8,1,1,5,1,10,3,2,6.6000000000000005,0.2,6.7,1.7234243806364673,True,False,False,False,False,True
75,132472,1,1.2,2,1,12,11,63569,133644,6,8,4,9,5,8,10,2,8,8,2,6.8,0.5,6.1,0.4798638213069833,False,False,True,False,True,False
39,47624,13,0.9,2,6,10,5,104448,85526,9,4,7,5,10,4,3,2,9,3,2,7.4,0.625,4.5,2.1931338582677165,False,True,False,True,False,False
61,222193,8,5.3,7,10,26,13,60836,43209,8,9,2,3,6,3,4,5,3,4,2,13.6,0.65,10.3,0.27379677219006815,True,False,False,False,False,True
41,76264,4,2.7,5,1,1,4,76936,78101,10,5,1,6,6,5,8,9,4,2,2,11.9,0.16666666666666666,9.4,1.0087982691929456,False,True,False,False,True,False
34,128766,8,3.5,3,2,39,3,23600,51872,4,3,3,1,1,6,8,4,2,10,2,7.1000000000000005,0.9069767441860465,8.3,0.18327677122244054,False,False,True,True,False,False
27,178030,13,3.7,9,3,43,3,96283,82954,8,5,2,10,4,4,10,10,7,2,2,8.200000000000001,0.9148936170212766,9.3,0.5408215423156641,True,False,False,False,False,True
47,147767,4,4.6,9,6,11,8,81592,45405,9,6,6,4,9,4,10,3,5,6,2,9.499999999999998,0.55,6.8,0.5521628498727735,False,True,False,False,False,True
73,115211,11,4.6,3,7,46,14,148891,17667,6,0,3,10,6,3,2,10,5,6,2,11.299999999999999,0.7540983606557377,9.4,1.2923219803492692,False,True,False,False,False,True
76,134502,8,3.7,2,8,39,17,93777,104951,6,0,3,2,10,10,7,8,8,1,2,9.700000000000001,0.6842105263157895,4.7,0.6972112146197482,False,False,True,False,True,False
63,196004,9,0.5,3,9,11,6,37814,131969,10,8,4,7,7,8,4,10,7,9,2,8.7,0.6111111111111112,8.6,0.19292364990689012,True,False,False,False,False,True
40,245395,5,3.7,9,7,22,19,100387,110915,9,6,1,5,5,8,4,7,9,4,2,9.1,0.5238095238095238,2.9,0.4090816476226181,True,False,False,False,False,True
49,59225,5,2.0,8,6,30,15,1145,28258,10,7,5,1,1,8,7,5,3,1,0,6.8,0.6521739130434783,2.5,0.019332725492182488,False,False,True,True,False,False
34,147475,2,0.9,3,5,9,10,23320,101494,9,5,4,1,10,1,8,4,1,9,2,5.9,0.45,6.0,0.15812742412324718,True,False,False,True,False,False
67,229418,9,2.0,4,10,34,3,73440,138721,4,8,5,7,4,6,2,6,7,2,2,9.2,0.8947368421052632,2.3,0.32011298105213604,False,False,True,False,False,True
68,220463,11,2.7,5,2,5,7,22426,145078,6,4,4,6,8,5,7,3,10,4,2,10.8,0.38461538461538464,4.7,0.10172182306408302,False,True,False,True,False,False
34,184708,4,0.0,4,8,24,2,24941,91818,5,3,2,4,10,1,3,10,8,9,2,6.7,0.8888888888888888,3.2,0.13502861257437374,False,False,True,False,True,False
31,25839,3,3.0,2,5,30,4,17541,142376,5,1,4,6,1,7,6,9,10,5,2,8.4,0.8571428571428571,5.4,0.6788312693498452,False,False,True,False,True,False
