,age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender_Female,gender_Male,gender_Other,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3,shopping_preference_Hybrid,shopping_preference_Online,shopping_preference_Store
680,72,248983,7.1,12,2.5,6,3,22,0,76382,26294,3,9,7,8,4,2,1,2,5,10,2,True,False,False,True,False,False,True,False,False
681,19,18985,4.8,3,3.5,5,6,27,14,138201,113064,8,5,6,8,8,6,8,6,8,7,2,True,False,False,False,False,True,False,False,True
682,66,189124,6.5,10,2.9,4,1,15,18,110683,118854,2,4,7,2,4,6,8,1,4,7,3,False,False,True,True,False,False,False,False,True
683,45,165635,8.1,6,2.3,6,2,36,1,79461,130301,7,9,2,6,8,2,10,4,9,4,3,True,False,False,False,False,True,False,False,True
684,49,193394,5.5,13,1.1,5,4,4,13,23029,126250,3,2,6,9,9,6,2,6,5,7,3,True,False,False,False,True,False,False,False,True
685,44,248914,5.4,7,0.2,10,1,42,2,125828,55453,10,3,4,2,3,8,10,4,6,4,10,False,True,False,False,False,True,False,False,True
686,37,207317,4.1,11,1.5,4,6,10,3,41157,38106,3,9,1,5,5,4,6,1,2,4,5,False,False,True,False,True,False,False,False,True
687,41,66514,4.4,1,3.9,6,4,11,0,68699,56691,8,8,1,3,8,5,2,3,3,6,6,False,True,False,False,False,True,False,False,True
688,29,33608,7.4,14,2.4,9,2,20,10,65067,112906,10,8,4,1,1,8,9,7,3,9,9,False,True,False,False,False,True,False,False,True
689,67,213334,6.0,14,3.4,9,10,17,19,34066,83914,2,5,7,7,7,3,3,1,2,2,4,False,True,False,True,False,False,False,False,True
690,52,238190,9.9,6,4.4,8,4,13,17,109830,87415,9,8,4,5,10,10,4,6,5,10,8,False,True,False,False,True,False,False,False,True
691,77,86327,4.6,10,2.7,10,8,32,15,14128,26077,8,7,4,4,7,9,6,7,9,4,8,True,False,False,False,True,False,False,False,True
692,50,203297,7.5,1,3.6,1,6,20,14,137028,143062,4,7,2,10,6,4,6,9,2,3,5,False,True,False,True,False,False,False,False,True
693,50,220066,6.8,7,4.0,9,1,25,16,13131,75452,9,3,6,4,3,6,10,2,3,3,9,False,False,True,True,False,False,False,False,True
694,78,32221,5.8,10,0.7,5,5,24,1,103224,39358,1,4,4,10,3,2,4,7,9,4,3,False,True,False,False,False,True,False,False,True
695,68,63506,5.1,5,1.5,3,6,39,0,89448,35380,10,7,1,6,5,8,7,4,5,6,9,False,True,False,True,False,False,False,False,True
696,60,35968,7.2,10,0.3,8,4,24,13,59682,126439,9,2,3,5,8,3,5,7,7,6,8,True,False,False,False,False,True,False,False,True
697,54,142677,7.1,14,0.1,8,4,34,13,11804,94333,8,7,3,4,3,3,2,4,8,2,2,False,False,True,False,True,False,False,False,True
698,29,228678,6.4,4,1.9,9,3,49,17,37748,70897,8,6,4,7,10,5,1,8,3,5,4,False,False,True,True,False,False,False,False,True
699,20,174009,6.9,1,2.2,2,10,19,18,78858,73058,1,7,7,8,1,1,9,9,6,9,8,False,True,False,False,True,False,False,False,True
700,18,208507,6.1,9,0.1,10,10,1,5,78025,102354,8,1,7,2,2,4,3,2,3,4,5,True,False,False,False,False,True,False,False,True
701,50,195580,2.7,7,3.1,4,6,40,3,129851,88674,1,0,1,6,7,1,5,5,1,2,10,True,False,False,True,False,False,False,False,True
702,57,187903,6.2,2,1.9,10,9,11,7,62113,122895,10,9,4,10,3,7,1,5,4,6,2,True,False,False,False,False,True,False,False,True
703,27,189005,5.5,4,4.4,2,7,31,12,31167,94567,1,1,4,4,1,9,9,9,7,6,7,True,False,False,True,False,False,False,False,True
704,60,193379,9.9,4,2.7,6,9,42,19,106057,69587,2,4,4,4,2,4,4,2,4,9,7,False,True,False,False,True,False,False,False,True
705,61,194412,7.3,8,2.7,1,6,32,6,86530,149124,2,8,4,2,1,6,5,7,5,5,5,False,False,True,True,False,False,False,False,True
706,46,117951,6.4,2,2.2,10,2,47,9,28591,132971,5,7,6,7,10,3,7,10,10,8,3,False,True,False,True,False,False,False,False,True
707,30,123306,6.9,11,2.3,3,6,30,17,130443,111512,7,6,5,6,8,4,8,8,3,3,10,False,False,True,False,True,False,False,False,True
708,29,232410,4.0,5,3.0,2,7,32,0,54568,22449,6,3,2,6,6,5,7,2,3,7,2,True,False,False,False,False,True,False,True,False
709,48,58601,4.8,10,3.7,7,2,19,4,149493,18578,4,2,1,3,1,3,3,10,9,1,8,True,False,False,False,True,False,False,False,True
710,63,222028,5.3,8,0.8,8,1,40,1,12615,137935,1,3,4,8,3,7,8,2,7,3,6,False,False,True,False,False,True,False,False,True
711,19,87178,6.8,6,1.4,2,6,36,10,117152,93071,5,7,2,9,8,5,8,2,6,7,4,False,False,True,True,False,False,False,False,True
712,78,231383,5.1,4,2.9,9,8,36,15,37517,87504,4,7,6,8,1,10,7,7,1,2,4,True,False,False,False,True,False,False,False,True
713,68,174826,5.0,5,2.4,1,6,39,6,57154,117107,9,5,5,5,3,4,6,1,10,6,7,True,False,False,True,False,False,False,False,True
714,67,189382,3.9,2,3.5,2,8,13,13,94301,15062,6,3,2,8,9,3,7,7,5,8,8,True,False,False,False,True,False,False,False,True
715,52,84893,6.1,5,1.6,3,6,35,0,55591,2575,5,2,5,6,6,1,4,4,6,9,3,True,False,False,True,False,False,False,True,False
716,40,101799,6.3,3,4.1,2,6,11,11,27061,41055,4,7,4,9,10,7,7,7,2,9,3,True,False,False,False,True,False,False,False,True
717,34,63367,6.9,12,1.8,1,8,25,10,61477,90390,5,9,5,8,4,7,4,6,10,3,7,False,False,True,True,False,False,False,False,True
718,43,28201,4.6,3,2.1,8,3,33,16,55508,124776,3,1,3,9,6,2,1,4,5,10,8,False,False,True,True,False,False,False,False,True
719,25,148811,6.7,7,3.9,1,3,5,11,2941,143358,8,7,4,10,5,5,2,6,7,1,1,False,False,True,False,False,True,False,False,True
720,46,28231,3.9,3,3.2,5,6,45,16,75491,84683,9,4,5,1,6,9,9,6,1,6,7,True,False,False,True,False,False,False,False,True
721,43,188567,5.6,4,5.1,6,4,12,17,97453,47385,1,8,4,9,4,7,3,5,5,3,7,True,False,False,True,False,False,False,False,True
722,27,167240,6.6,7,3.7,7,7,21,15,149192,96618,5,9,5,7,9,9,2,2,7,4,4,False,False,True,False,False,True,False,False,True
723,43,178696,5.5,14,4.2,3,7,34,0,133030,20398,6,7,2,5,1,8,10,10,8,5,4,False,True,False,False,True,False,True,False,False
724,79,156707,2.9,3,2.1,7,9,18,4,29507,85664,3,2,6,1,7,2,4,2,8,1,9,False,True,False,False,False,True,False,False,True
725,51,24964,3.1,10,4.2,8,2,36,4,116171,78215,3,3,6,3,3,10,2,10,3,6,9,False,False,True,False,False,True,False,False,True
726,68,173857,6.4,10,2.6,10,2,22,15,146093,119168,6,8,7,4,7,1,10,4,4,4,6,False,True,False,False,False,True,False,False,True
727,58,241118,7.2,13,0.0,3,6,49,18,128778,17902,8,5,1,3,6,3,6,4,6,10,10,False,False,True,True,False,False,False,True,False
728,24,228869,6.7,2,3.1,5,9,31,1,138737,88561,2,8,3,3,2,3,9,4,5,9,10,False,False,True,True,False,False,False,False,True
729,21,230862,7.2,10,3.2,1,7,43,6,119954,65663,10,2,4,9,2,8,10,1,8,2,9,False,False,True,False,False,True,False,False,True
730,75,223000,5.4,7,1.1,9,6,10,15,55517,81131,7,7,2,10,9,6,10,10,2,4,1,False,False,True,False,True,False,False,False,True
731,70,27336,7.5,5,3.0,8,5,3,2,79392,46917,1,8,5,1,5,3,10,9,9,1,3,False,True,False,False,True,False,False,False,True
732,67,92475,6.7,1,2.7,3,8,11,17,114720,63452,1,0,3,7,3,6,10,4,2,6,2,False,False,True,True,False,False,False,False,True
733,62,173484,4.7,12,4.1,4,2,38,9,20911,89789,2,8,1,4,4,3,2,8,9,2,9,False,True,False,False,False,True,False,False,True
734,28,97212,7.0,10,3.1,1,3,29,1,128744,132203,9,9,4,10,3,1,7,1,9,9,2,True,False,False,True,False,False,False,False,True
735,46,90379,6.6,13,2.5,1,6,9,18,61667,30451,5,1,5,5,5,3,9,10,5,6,5,False,True,False,False,True,False,False,False,True
736,73,60591,9.3,8,0.8,6,1,23,14,72883,86756,1,4,3,4,4,1,7,8,4,5,2,True,False,False,False,True,False,False,False,True
737,53,76750,8.8,3,0.0,6,8,22,15,129328,48006,6,2,7,4,5,1,10,7,2,1,3,False,False,True,False,False,True,False,False,True
738,42,105648,5.8,11,4.1,9,9,0,7,25150,4255,2,0,7,4,10,6,9,8,4,1,10,True,False,False,False,True,False,False,True,False
739,38,111134,5.2,7,3.0,5,2,47,7,117755,120095,9,4,3,1,5,10,2,5,4,1,7,False,False,True,False,True,False,False,False,True
740,78,181526,9.1,6,2.2,3,9,3,16,63995,148757,7,6,7,2,5,7,2,6,2,5,8,True,False,False,False,False,True,False,False,True
741,74,113537,7.1,10,3.2,6,5,27,13,130028,23848,1,1,1,6,9,7,2,9,1,4,3,True,False,False,False,False,True,False,False,True
742,53,77672,5.7,12,2.2,8,8,43,17,35367,120054,4,1,5,1,1,10,9,9,9,10,1,False,False,True,False,True,False,False,False,True
743,27,42228,2.0,13,0.0,7,1,44,15,65481,60130,10,2,5,1,9,4,3,8,6,10,9,False,False,True,False,True,False,False,False,True
744,54,29429,4.5,14,3.8,10,1,2,5,80891,102063,1,9,2,2,6,5,3,3,7,2,5,False,False,True,True,False,False,False,False,True
745,26,99294,4.3,6,4.0,3,4,47,16,105265,77217,7,7,5,1,6,1,6,8,10,9,4,False,True,False,False,True,False,False,False,True
746,41,213880,5.7,13,2.1,1,1,1,18,23681,78338,5,5,1,7,7,8,7,1,7,1,4,False,True,False,False,True,False,False,False,True
747,52,228958,7.2,13,2.4,4,1,40,3,136014,85590,5,2,6,7,8,4,3,2,10,6,1,True,False,False,True,False,False,False,False,True
748,66,130577,7.5,8,1.7,6,5,5,6,91555,2931,9,2,7,5,4,1,9,4,6,6,6,False,True,False,True,False,False,False,True,False
749,52,199087,9.0,13,4.9,4,2,41,17,61924,8954,7,9,6,6,9,9,3,5,10,1,10,False,False,True,False,False,True,False,True,False
750,65,103074,7.9,13,4.1,5,4,16,7,77386,73392,4,6,2,3,2,2,2,2,3,3,7,False,False,True,True,False,False,False,False,True
751,53,83936,3.4,12,1.4,10,8,36,17,88191,142102,1,2,6,4,8,4,7,5,8,9,7,False,False,True,False,False,True,False,False,True
752,35,226979,8.1,13,3.3,7,6,43,18,136499,118436,4,1,6,7,1,2,8,1,9,3,9,False,False,True,False,False,True,False,False,True
753,66,72378,9.5,4,1.4,5,2,22,18,8679,129520,8,4,6,1,8,2,7,2,4,10,5,False,False,True,False,False,True,False,False,True
754,56,52310,9.4,4,1.4,5,3,39,5,79471,62101,1,7,5,8,4,9,5,9,8,2,1,False,False,True,False,False,True,False,False,True
755,49,116827,3.6,12,1.9,2,2,20,11,85627,68575,10,0,3,10,4,2,7,9,9,2,4,False,False,True,True,False,False,False,False,True
756,41,229755,5.6,3,1.7,1,4,43,5,11632,100449,7,0,1,8,5,4,9,7,9,4,6,True,False,False,False,True,False,False,False,True
757,40,214899,7.9,1,0.5,4,5,30,13,63160,15539,6,0,4,3,6,7,3,10,10,8,2,False,True,False,False,True,False,False,False,True
758,79,181328,3.7,14,4.2,10,9,11,16,133316,74968,3,3,4,1,5,10,3,7,9,8,8,False,True,False,True,False,False,False,False,True
759,49,222500,2.6,10,2.8,8,7,28,11,130966,86413,10,7,1,1,5,2,5,6,1,7,4,False,False,True,True,False,False,False,False,True
760,54,114862,6.6,3,4.5,3,8,41,1,89666,129823,7,7,1,10,5,1,10,8,6,8,2,False,False,True,False,False,True,False,False,True
761,29,249066,4.6,1,2.3,6,7,12,12,91519,148189,8,5,4,5,3,8,9,10,6,3,3,True,False,False,False,True,False,False,False,True
762,66,53889,2.7,6,0.6,10,10,25,4,13917,73338,2,6,4,9,1,7,2,6,5,2,3,False,False,True,False,True,False,False,False,True
763,72,66428,8.5,8,3.8,2,8,32,5,142435,104919,8,9,4,10,6,4,9,10,9,9,4,False,False,True,True,False,False,False,False,True
764,30,125502,6.3,3,2.8,9,5,33,0,7270,75592,10,7,7,6,1,4,7,6,3,7,1,True,False,False,True,False,False,False,False,True
765,40,183279,5.0,14,2.2,9,3,19,7,15414,35010,6,6,2,6,5,8,1,5,2,1,6,False,False,True,False,True,False,False,False,True
766,42,65255,4.1,12,4.1,4,7,46,8,127101,105452,5,1,1,8,5,2,4,6,10,4,7,False,False,True,False,False,True,False,False,True
767,52,120824,6.3,4,0.8,8,1,9,11,46210,73088,10,5,6,2,3,2,1,8,2,2,9,True,False,False,False,True,False,False,False,True
768,58,237603,7.0,5,3.8,2,3,0,9,57194,83399,5,3,2,5,4,9,1,9,10,4,1,False,False,True,False,False,True,False,False,True
769,47,20409,6.7,7,3.4,10,7,28,2,127666,76518,7,0,5,1,10,7,1,10,7,10,6,False,True,False,True,False,False,False,False,True
770,34,57438,3.0,12,2.8,2,4,21,9,72314,69205,4,9,2,7,7,10,9,7,4,6,9,False,True,False,False,False,True,False,False,True
771,66,241431,7.0,11,0.6,6,7,49,13,126818,21837,10,0,3,8,9,9,6,1,4,2,8,False,True,False,False,False,True,False,True,False
772,79,22869,7.4,6,3.7,2,10,0,4,88653,2389,1,4,1,6,8,3,1,8,7,9,9,False,False,True,True,False,False,False,True,False
773,37,247332,5.3,2,3.5,1,10,43,4,5243,21510,5,2,5,1,6,4,7,2,9,7,3,True,False,False,False,False,True,False,True,False
774,65,202934,8.1,7,2.8,10,6,7,12,136465,64786,7,8,4,8,8,6,6,6,10,2,6,True,False,False,False,False,True,False,False,True
775,42,234009,4.3,8,2.4,2,4,8,16,46407,132330,10,3,3,9,9,1,5,9,4,1,3,False,True,False,True,False,False,False,False,True
776,39,40958,8.6,14,1.0,2,7,22,9,140457,90654,1,0,6,1,9,9,3,10,7,4,6,True,False,False,True,False,False,False,False,True
777,30,222374,6.3,12,1.0,5,8,19,1,94418,5361,5,6,6,3,3,2,10,9,2,4,1,True,False,False,True,False,False,False,True,False
778,76,165840,5.0,14,1.5,6,8,33,14,31475,107765,1,9,7,3,3,10,9,4,3,3,5,False,False,True,True,False,False,False,False,True
779,36,242402,5.4,1,0.5,3,7,15,12,126096,26889,10,5,5,5,10,2,7,3,10,2,8,True,False,False,False,False,True,False,False,True
780,66,172217,8.0,6,0.5,8,2,21,4,146600,127812,7,3,5,1,4,10,4,4,5,6,5,False,False,True,True,False,False,False,False,True
781,53,90622,6.5,11,1.9,2,8,45,16,132305,114763,1,9,3,6,1,6,9,8,3,9,2,False,True,False,False,True,False,False,False,True
782,29,41442,7.3,9,0.8,10,5,22,4,88594,26889,9,6,1,7,2,1,1,8,1,7,5,False,False,True,False,True,False,False,False,True
783,78,96948,8.1,7,2.2,3,9,0,13,119287,94427,10,3,5,9,8,3,10,10,3,4,4,False,True,False,True,False,False,False,False,True
784,58,40596,4.9,5,2.6,4,6,13,9,145296,75062,3,5,2,10,1,9,8,10,1,9,10,True,False,False,False,True,False,False,False,True
785,36,90791,6.3,13,0.6,5,4,48,14,62239,107038,10,2,2,7,8,9,2,1,5,10,9,False,True,False,True,False,False,False,False,True
786,29,57406,5.6,14,3.6,5,9,22,1,87633,82034,2,4,2,7,7,9,3,7,10,9,8,False,False,True,True,False,False,False,False,True
787,26,55524,8.0,10,3.8,6,1,37,18,64370,64519,8,0,1,8,2,2,1,9,4,8,3,False,True,False,True,False,False,False,False,True
788,24,169404,5.2,11,0.0,4,4,39,4,13290,39946,4,9,4,9,7,6,8,3,1,8,3,True,False,False,False,False,True,False,False,True
789,45,125160,6.1,10,4.3,10,5,49,5,21887,104538,3,5,5,5,1,8,3,7,8,8,3,True,False,False,False,False,True,False,False,True
790,31,161836,10.6,9,3.2,7,4,7,12,66926,59441,6,8,2,7,7,10,5,2,6,7,5,True,False,False,True,False,False,False,False,True
791,48,173635,8.6,2,2.6,8,9,31,7,72377,62438,10,2,6,8,9,2,9,2,9,4,9,False,False,True,False,True,False,False,False,True
792,69,233747,3.9,7,4.4,4,1,39,12,106590,56369,1,0,1,8,1,8,5,8,9,7,6,False,False,True,False,False,True,False,False,True
793,36,182442,7.8,9,2.6,9,3,1,13,134038,107432,1,8,4,5,5,3,7,10,9,8,7,False,True,False,False,False,True,False,False,True
794,75,20062,7.4,2,1.5,6,9,47,15,28733,45872,7,5,5,2,8,6,5,10,10,3,4,False,True,False,True,False,False,False,False,True
795,64,59645,3.8,13,0.6,8,7,12,0,16195,125992,7,8,4,3,5,4,7,10,8,5,3,False,False,True,False,True,False,False,False,True
796,33,137759,5.8,11,2.3,9,5,26,4,111139,55167,10,2,2,10,7,2,9,3,7,7,5,True,False,False,True,False,False,False,False,True
797,70,22244,4.1,10,2.3,1,6,45,7,120777,135279,8,5,4,3,2,5,1,7,3,2,6,True,False,False,True,False,False,False,False,True
798,22,152444,1.2,6,0.3,5,4,6,1,54694,60423,7,2,6,8,1,10,8,1,4,7,7,False,False,True,False,False,True,False,False,True
799,52,100501,5.7,9,2.0,7,5,2,19,146842,32271,5,7,1,6,5,6,7,2,6,9,3,True,False,False,True,False,False,False,False,True
800,29,132450,5.0,14,4.5,10,8,20,2,79728,36262,10,5,6,2,1,7,4,2,3,2,7,False,True,False,True,False,False,True,False,False
801,42,210543,3.8,3,3.2,2,5,7,1,7171,59035,7,8,2,10,4,10,5,4,7,7,3,False,True,False,False,True,False,False,False,True
802,69,31956,6.0,8,0.7,7,10,0,10,51207,50234,2,2,5,5,9,9,4,6,5,7,10,False,True,False,False,False,True,False,False,True
803,76,186545,1.8,14,2.9,7,2,16,3,127891,120127,7,8,6,9,3,6,8,7,1,2,3,False,False,True,True,False,False,False,False,True
804,38,159966,6.1,5,3.4,3,8,25,13,134005,24790,6,7,6,7,7,5,3,1,1,10,4,True,False,False,False,True,False,True,False,False
805,53,244990,6.0,7,3.8,9,3,28,13,128558,107845,8,3,3,8,4,8,2,4,2,3,7,True,False,False,True,False,False,False,False,True
806,70,215658,7.4,13,3.3,7,5,7,9,121774,104133,7,0,5,8,9,2,5,4,8,9,3,False,True,False,False,False,True,False,False,True
807,40,31709,2.8,12,4.0,10,6,37,19,10185,148350,7,4,7,7,6,8,10,2,4,5,5,False,True,False,True,False,False,False,False,True
808,33,227330,10.3,3,3.5,5,1,42,3,102069,22766,6,9,6,2,5,8,6,3,7,5,9,False,True,False,True,False,False,False,True,False
809,74,133428,9.5,8,2.2,7,3,7,6,20122,105836,1,1,5,5,10,4,6,6,5,10,1,False,False,True,True,False,False,False,False,True
810,56,30210,4.5,2,2.9,7,1,7,9,58707,20564,6,4,7,5,2,8,6,9,10,5,1,False,True,False,False,True,False,False,False,True
811,62,195582,8.9,13,2.2,6,7,24,2,111980,6562,7,0,5,4,5,4,6,2,10,10,2,False,True,False,False,True,False,False,True,False
812,70,117081,7.7,8,3.0,4,2,41,4,72254,73632,2,9,1,1,3,6,4,10,9,2,3,False,False,True,True,False,False,False,False,True
813,59,184746,5.1,2,3.5,8,10,41,3,34061,107732,3,2,7,5,9,10,5,6,5,1,3,False,True,False,False,True,False,False,False,True
814,75,115025,4.8,7,2.4,2,7,44,16,101926,69321,7,6,6,4,8,8,2,9,8,7,1,False,False,True,False,True,False,False,False,True
815,56,163805,4.9,2,2.9,8,3,26,19,142207,95353,7,6,2,7,3,7,4,5,8,8,2,False,True,False,True,False,False,False,False,True
816,31,166152,11.7,7,1.9,5,3,21,10,46313,86985,1,3,5,10,8,9,5,4,1,1,9,False,True,False,False,True,False,False,False,True
817,48,248272,8.7,1,2.1,7,1,2,4,139682,93945,2,2,1,1,3,6,5,8,2,7,2,False,True,False,True,False,False,False,False,True
818,75,199484,5.6,6,2.4,3,7,48,11,86884,74577,9,3,1,1,10,7,2,8,4,1,10,False,False,True,False,False,True,False,False,True
819,22,139476,5.8,10,1.8,7,8,46,13,145609,83376,7,3,2,5,10,3,8,10,6,3,2,False,False,True,True,False,False,False,False,True
820,52,205043,7.7,7,4.2,9,4,37,12,123231,53217,3,7,1,3,5,7,7,7,7,10,5,False,False,True,True,False,False,False,False,True
821,40,185781,7.6,4,3.3,7,9,48,10,7593,64967,7,1,6,4,4,9,2,2,8,7,4,False,False,True,True,False,False,False,False,True
822,46,74846,4.1,11,3.5,1,4,23,11,81213,1924,8,4,2,1,1,6,4,3,2,5,6,False,False,True,False,True,False,False,True,False
823,60,80480,6.6,11,3.2,9,10,32,6,37900,8912,8,4,6,9,8,6,8,9,10,2,10,True,False,False,True,False,False,False,True,False
824,28,67960,4.9,1,2.7,7,5,34,0,99216,63422,2,4,1,4,7,8,9,8,9,1,2,True,False,False,False,True,False,False,False,True
825,35,249622,6.3,12,0.9,2,6,39,8,15994,51166,4,7,6,2,5,10,4,10,4,10,7,False,False,True,False,True,False,False,False,True
826,64,187224,5.9,6,4.0,5,9,28,18,59624,108615,9,8,2,1,5,6,4,3,3,6,5,True,False,False,True,False,False,False,False,True
827,29,173322,8.0,4,5.2,10,9,7,3,41028,115399,5,0,4,8,5,10,3,9,2,1,10,True,False,False,False,False,True,False,False,True
828,26,100765,5.5,3,3.4,2,8,10,3,36797,149243,9,5,5,6,2,6,8,8,7,3,3,True,False,False,True,False,False,False,False,True
829,27,132265,6.2,4,1.5,7,10,15,10,145076,17028,5,7,2,7,7,2,5,9,2,5,7,True,False,False,False,True,False,False,False,True
830,75,63137,2.2,6,3.3,9,2,32,5,72541,32191,1,0,2,9,9,2,1,3,4,4,8,False,False,True,False,False,True,False,False,True
831,61,228083,6.6,5,1.5,4,10,10,18,136122,66643,5,3,4,6,1,2,3,8,9,8,4,False,False,True,True,False,False,False,False,True
832,34,133922,4.4,2,1.9,3,10,28,18,10492,8137,4,7,6,3,3,1,7,1,3,1,6,False,True,False,False,True,False,False,True,False
833,78,136280,3.0,2,0.0,6,1,48,10,47823,70670,1,7,6,7,5,1,10,9,6,4,10,False,True,False,False,False,True,False,False,True
834,55,192484,8.3,3,4.3,8,2,44,17,20017,140888,4,4,5,6,1,10,1,7,8,7,8,True,False,False,True,False,False,False,False,True
835,24,58876,5.9,11,2.9,8,6,23,16,12663,101538,3,3,7,6,3,3,6,7,2,8,8,False,True,False,False,False,True,False,False,True
836,63,109547,1.8,6,3.2,8,7,1,13,80624,105765,7,9,7,2,7,9,4,6,1,4,8,False,False,True,False,True,False,False,False,True
837,30,219736,4.4,12,3.5,5,6,4,17,113732,52045,9,6,3,2,3,6,2,7,5,9,1,False,True,False,False,False,True,False,False,True
838,57,65227,6.0,14,3.1,6,1,23,13,52025,49298,2,2,6,10,9,4,9,6,1,7,9,False,True,False,False,False,True,False,False,True
839,59,178522,6.1,1,3.8,2,1,43,12,79986,6923,4,0,2,9,2,8,4,10,7,8,10,True,False,False,False,True,False,False,False,True
840,26,99433,5.0,11,4.3,6,1,46,8,140678,57010,10,8,5,7,10,2,5,5,4,3,8,True,False,False,False,False,True,False,False,True
841,67,88704,1.0,7,2.5,5,1,6,18,36206,15159,8,8,7,10,9,3,10,4,2,8,7,True,False,False,True,False,False,False,False,True
842,44,21861,4.9,8,0.3,3,10,30,10,143056,14912,9,4,1,8,2,9,4,5,7,9,5,False,False,True,True,False,False,False,True,False
843,75,76914,8.1,7,1.4,8,10,29,18,118995,89583,5,8,5,7,10,5,4,8,7,10,4,False,True,False,True,False,False,False,False,True
844,19,78888,8.8,11,3.3,4,1,5,16,21348,2797,8,8,7,9,10,9,1,6,9,1,9,False,False,True,True,False,False,True,False,False
845,22,94286,4.8,3,1.2,2,2,4,15,90623,125618,6,3,2,3,8,8,3,9,7,5,3,False,True,False,False,True,False,False,False,True
846,46,76293,9.8,6,2.4,3,2,14,17,81036,66884,2,4,4,6,6,6,2,6,3,6,9,False,True,False,False,True,False,False,False,True
847,54,228596,2.8,14,5.8,2,4,26,14,60282,104840,7,7,7,5,9,9,1,10,10,6,7,False,False,True,False,False,True,False,False,True
848,55,83515,4.4,4,3.9,2,3,34,13,1579,145246,10,1,3,2,1,4,7,6,1,10,1,True,False,False,True,False,False,False,False,True
849,36,169596,7.8,5,0.0,3,4,8,14,22538,22049,2,8,1,3,3,9,5,6,6,3,3,False,False,True,False,False,True,False,False,True
850,25,22065,7.5,3,5.5,7,5,22,17,39161,103735,10,1,4,3,7,8,4,7,10,7,1,True,False,False,False,True,False,False,False,True
851,65,183756,6.0,5,4.3,10,4,16,11,45167,20865,7,6,2,1,7,8,7,2,8,2,6,True,False,False,False,False,True,False,True,False
852,62,103720,3.8,6,3.4,1,3,22,9,149910,145309,10,3,7,9,6,8,8,2,8,1,6,True,False,False,False,False,True,False,False,True
853,18,179437,3.8,8,2.7,10,3,45,7,94959,89262,7,1,4,8,8,3,5,5,3,6,2,False,True,False,True,False,False,False,False,True
854,39,73876,4.5,12,0.7,6,4,38,17,101704,81598,1,6,6,5,9,2,9,6,3,5,8,True,False,False,True,False,False,False,False,True
855,69,169776,3.8,6,2.0,1,6,46,13,94399,62711,9,5,1,1,7,3,5,8,8,2,8,False,True,False,True,False,False,False,False,True
856,34,203929,6.3,9,0.0,3,7,28,17,90139,60821,10,0,6,4,4,10,4,4,3,6,3,False,True,False,False,True,False,False,False,True
857,24,151694,5.8,10,3.7,4,4,38,0,5872,89582,10,3,6,6,9,5,5,5,10,8,3,False,True,False,True,False,False,False,False,True
858,42,98797,3.7,10,2.7,8,8,44,15,121302,53327,9,6,7,6,2,6,5,4,8,4,2,True,False,False,False,True,False,False,False,True
859,62,240027,5.3,14,1.5,2,6,45,4,128112,17659,6,6,5,8,4,4,5,2,2,4,10,True,False,False,False,False,True,False,True,False
860,21,246075,1.0,10,3.8,7,5,10,7,44154,21548,7,2,4,2,3,2,3,10,9,1,5,False,True,False,False,False,True,False,False,True
861,53,106141,6.7,10,2.9,3,8,49,19,132997,47500,3,4,1,7,5,4,6,7,2,4,8,True,False,False,False,True,False,False,False,True
862,23,240779,7.4,4,4.6,1,6,12,1,73927,63882,8,9,6,5,9,6,4,9,5,4,3,True,False,False,False,True,False,False,False,True
